image_path,label
data/train/002.Laysan_Albatross/9.jpg,2
data/train/002.Laysan_Albatross/29.jpg,2
data/train/002.Laysan_Albatross/11.jpg,2
data/train/002.Laysan_Albatross/40.jpg,2
data/train/002.Laysan_Albatross/28.jpg,2
data/train/002.Laysan_Albatross/32.jpg,2
data/train/002.Laysan_Albatross/13.jpg,2
data/train/002.Laysan_Albatross/14.jpg,2
data/train/002.Laysan_Albatross/35.jpg,2
data/train/002.Laysan_Albatross/27.jpg,2
data/train/002.Laysan_Albatross/23.jpg,2
data/train/002.Laysan_Albatross/30.jpg,2
data/train/002.Laysan_Albatross/39.jpg,2
data/train/002.Laysan_Albatross/38.jpg,2
data/train/002.Laysan_Albatross/12.jpg,2
data/train/002.Laysan_Albatross/18.jpg,2
data/train/002.Laysan_Albatross/15.jpg,2
data/train/002.Laysan_Albatross/1.jpg,2
data/train/002.Laysan_Albatross/26.jpg,2
data/train/002.Laysan_Albatross/20.jpg,2
data/train/002.Laysan_Albatross/4.jpg,2
data/train/002.Laysan_Albatross/44.jpg,2
data/train/002.Laysan_Albatross/16.jpg,2
data/train/002.Laysan_Albatross/45.jpg,2
data/train/002.Laysan_Albatross/37.jpg,2
data/train/002.Laysan_Albatross/2.jpg,2
data/train/002.Laysan_Albatross/46.jpg,2
data/train/002.Laysan_Albatross/22.jpg,2
data/train/002.Laysan_Albatross/5.jpg,2
data/train/002.Laysan_Albatross/33.jpg,2
data/train/002.Laysan_Albatross/24.jpg,2
data/train/002.Laysan_Albatross/6.jpg,2
data/train/002.Laysan_Albatross/42.jpg,2
data/train/002.Laysan_Albatross/36.jpg,2
data/train/002.Laysan_Albatross/21.jpg,2
data/train/002.Laysan_Albatross/31.jpg,2
data/train/002.Laysan_Albatross/41.jpg,2
data/train/002.Laysan_Albatross/48.jpg,2
data/train/002.Laysan_Albatross/10.jpg,2
data/train/002.Laysan_Albatross/43.jpg,2
data/train/002.Laysan_Albatross/47.jpg,2
data/train/003.Sooty_Albatross/17.jpg,3
data/train/003.Sooty_Albatross/25.jpg,3
data/train/003.Sooty_Albatross/3.jpg,3
data/train/003.Sooty_Albatross/19.jpg,3
data/train/003.Sooty_Albatross/8.jpg,3
data/train/003.Sooty_Albatross/34.jpg,3
data/train/003.Sooty_Albatross/7.jpg,3
data/train/003.Sooty_Albatross/9.jpg,3
data/train/003.Sooty_Albatross/29.jpg,3
data/train/003.Sooty_Albatross/11.jpg,3
data/train/003.Sooty_Albatross/40.jpg,3
data/train/003.Sooty_Albatross/28.jpg,3
data/train/003.Sooty_Albatross/32.jpg,3
data/train/003.Sooty_Albatross/13.jpg,3
data/train/003.Sooty_Albatross/14.jpg,3
data/train/003.Sooty_Albatross/35.jpg,3
data/train/003.Sooty_Albatross/27.jpg,3
data/train/003.Sooty_Albatross/23.jpg,3
data/train/003.Sooty_Albatross/30.jpg,3
data/train/003.Sooty_Albatross/39.jpg,3
data/train/003.Sooty_Albatross/38.jpg,3
data/train/003.Sooty_Albatross/12.jpg,3
data/train/003.Sooty_Albatross/18.jpg,3
data/train/003.Sooty_Albatross/15.jpg,3
data/train/003.Sooty_Albatross/1.jpg,3
data/train/003.Sooty_Albatross/26.jpg,3
data/train/003.Sooty_Albatross/20.jpg,3
data/train/003.Sooty_Albatross/4.jpg,3
data/train/003.Sooty_Albatross/44.jpg,3
data/train/003.Sooty_Albatross/16.jpg,3
data/train/003.Sooty_Albatross/45.jpg,3
data/train/003.Sooty_Albatross/37.jpg,3
data/train/003.Sooty_Albatross/2.jpg,3
data/train/003.Sooty_Albatross/46.jpg,3
data/train/003.Sooty_Albatross/22.jpg,3
data/train/003.Sooty_Albatross/5.jpg,3
data/train/003.Sooty_Albatross/33.jpg,3
data/train/003.Sooty_Albatross/24.jpg,3
data/train/003.Sooty_Albatross/6.jpg,3
data/train/003.Sooty_Albatross/42.jpg,3
data/train/003.Sooty_Albatross/36.jpg,3
data/train/003.Sooty_Albatross/21.jpg,3
data/train/003.Sooty_Albatross/31.jpg,3
data/train/003.Sooty_Albatross/41.jpg,3
data/train/003.Sooty_Albatross/10.jpg,3
data/train/003.Sooty_Albatross/43.jpg,3
data/train/004.Groove_billed_Ani/17.jpg,4
data/train/004.Groove_billed_Ani/25.jpg,4
data/train/004.Groove_billed_Ani/3.jpg,4
data/train/004.Groove_billed_Ani/19.jpg,4
data/train/004.Groove_billed_Ani/8.jpg,4
data/train/004.Groove_billed_Ani/34.jpg,4
data/train/004.Groove_billed_Ani/7.jpg,4
data/train/004.Groove_billed_Ani/9.jpg,4
data/train/004.Groove_billed_Ani/29.jpg,4
data/train/004.Groove_billed_Ani/11.jpg,4
data/train/004.Groove_billed_Ani/40.jpg,4
data/train/004.Groove_billed_Ani/28.jpg,4
data/train/004.Groove_billed_Ani/32.jpg,4
data/train/004.Groove_billed_Ani/13.jpg,4
data/train/004.Groove_billed_Ani/14.jpg,4
data/train/004.Groove_billed_Ani/35.jpg,4
data/train/004.Groove_billed_Ani/27.jpg,4
data/train/004.Groove_billed_Ani/23.jpg,4
data/train/004.Groove_billed_Ani/30.jpg,4
data/train/004.Groove_billed_Ani/39.jpg,4
data/train/004.Groove_billed_Ani/38.jpg,4
data/train/004.Groove_billed_Ani/12.jpg,4
data/train/004.Groove_billed_Ani/18.jpg,4
data/train/004.Groove_billed_Ani/15.jpg,4
data/train/004.Groove_billed_Ani/1.jpg,4
data/train/004.Groove_billed_Ani/26.jpg,4
data/train/004.Groove_billed_Ani/20.jpg,4
data/train/004.Groove_billed_Ani/4.jpg,4
data/train/004.Groove_billed_Ani/44.jpg,4
data/train/004.Groove_billed_Ani/16.jpg,4
data/train/004.Groove_billed_Ani/45.jpg,4
data/train/004.Groove_billed_Ani/37.jpg,4
data/train/004.Groove_billed_Ani/2.jpg,4
data/train/004.Groove_billed_Ani/46.jpg,4
data/train/004.Groove_billed_Ani/22.jpg,4
data/train/004.Groove_billed_Ani/5.jpg,4
data/train/004.Groove_billed_Ani/33.jpg,4
data/train/004.Groove_billed_Ani/24.jpg,4
data/train/004.Groove_billed_Ani/6.jpg,4
data/train/004.Groove_billed_Ani/42.jpg,4
data/train/004.Groove_billed_Ani/36.jpg,4
data/train/004.Groove_billed_Ani/21.jpg,4
data/train/004.Groove_billed_Ani/31.jpg,4
data/train/004.Groove_billed_Ani/41.jpg,4
data/train/004.Groove_billed_Ani/48.jpg,4
data/train/004.Groove_billed_Ani/10.jpg,4
data/train/004.Groove_billed_Ani/43.jpg,4
data/train/004.Groove_billed_Ani/47.jpg,4
data/train/005.Crested_Auklet/17.jpg,5
data/train/005.Crested_Auklet/25.jpg,5
data/train/005.Crested_Auklet/3.jpg,5
data/train/005.Crested_Auklet/19.jpg,5
data/train/005.Crested_Auklet/8.jpg,5
data/train/005.Crested_Auklet/34.jpg,5
data/train/005.Crested_Auklet/7.jpg,5
data/train/005.Crested_Auklet/9.jpg,5
data/train/005.Crested_Auklet/29.jpg,5
data/train/005.Crested_Auklet/11.jpg,5
data/train/005.Crested_Auklet/28.jpg,5
data/train/005.Crested_Auklet/32.jpg,5
data/train/005.Crested_Auklet/13.jpg,5
data/train/005.Crested_Auklet/14.jpg,5
data/train/005.Crested_Auklet/35.jpg,5
data/train/005.Crested_Auklet/27.jpg,5
data/train/005.Crested_Auklet/23.jpg,5
data/train/005.Crested_Auklet/30.jpg,5
data/train/005.Crested_Auklet/12.jpg,5
data/train/005.Crested_Auklet/18.jpg,5
data/train/005.Crested_Auklet/15.jpg,5
data/train/005.Crested_Auklet/1.jpg,5
data/train/005.Crested_Auklet/26.jpg,5
data/train/005.Crested_Auklet/20.jpg,5
data/train/005.Crested_Auklet/4.jpg,5
data/train/005.Crested_Auklet/16.jpg,5
data/train/005.Crested_Auklet/2.jpg,5
data/train/005.Crested_Auklet/22.jpg,5
data/train/005.Crested_Auklet/5.jpg,5
data/train/005.Crested_Auklet/33.jpg,5
data/train/005.Crested_Auklet/24.jpg,5
data/train/005.Crested_Auklet/6.jpg,5
data/train/005.Crested_Auklet/21.jpg,5
data/train/005.Crested_Auklet/31.jpg,5
data/train/005.Crested_Auklet/10.jpg,5
data/train/006.Least_Auklet/17.jpg,6
data/train/006.Least_Auklet/25.jpg,6
data/train/006.Least_Auklet/3.jpg,6
data/train/006.Least_Auklet/19.jpg,6
data/train/006.Least_Auklet/8.jpg,6
data/train/006.Least_Auklet/7.jpg,6
data/train/006.Least_Auklet/9.jpg,6
data/train/006.Least_Auklet/29.jpg,6
data/train/006.Least_Auklet/11.jpg,6
data/train/006.Least_Auklet/28.jpg,6
data/train/006.Least_Auklet/32.jpg,6
data/train/006.Least_Auklet/13.jpg,6
data/train/006.Least_Auklet/14.jpg,6
data/train/006.Least_Auklet/27.jpg,6
data/train/006.Least_Auklet/23.jpg,6
data/train/006.Least_Auklet/30.jpg,6
data/train/006.Least_Auklet/12.jpg,6
data/train/006.Least_Auklet/18.jpg,6
data/train/006.Least_Auklet/15.jpg,6
data/train/006.Least_Auklet/1.jpg,6
data/train/006.Least_Auklet/26.jpg,6
data/train/006.Least_Auklet/20.jpg,6
data/train/006.Least_Auklet/4.jpg,6
data/train/006.Least_Auklet/16.jpg,6
data/train/006.Least_Auklet/2.jpg,6
data/train/006.Least_Auklet/22.jpg,6
data/train/006.Least_Auklet/5.jpg,6
data/train/006.Least_Auklet/24.jpg,6
data/train/006.Least_Auklet/6.jpg,6
data/train/006.Least_Auklet/21.jpg,6
data/train/006.Least_Auklet/31.jpg,6
data/train/006.Least_Auklet/10.jpg,6
data/train/007.Parakeet_Auklet/17.jpg,7
data/train/007.Parakeet_Auklet/25.jpg,7
data/train/007.Parakeet_Auklet/3.jpg,7
data/train/007.Parakeet_Auklet/19.jpg,7
data/train/007.Parakeet_Auklet/8.jpg,7
data/train/007.Parakeet_Auklet/34.jpg,7
data/train/007.Parakeet_Auklet/7.jpg,7
data/train/007.Parakeet_Auklet/9.jpg,7
data/train/007.Parakeet_Auklet/29.jpg,7
data/train/007.Parakeet_Auklet/11.jpg,7
data/train/007.Parakeet_Auklet/40.jpg,7
data/train/007.Parakeet_Auklet/28.jpg,7
data/train/007.Parakeet_Auklet/32.jpg,7
data/train/007.Parakeet_Auklet/13.jpg,7
data/train/007.Parakeet_Auklet/14.jpg,7
data/train/007.Parakeet_Auklet/35.jpg,7
data/train/007.Parakeet_Auklet/27.jpg,7
data/train/007.Parakeet_Auklet/23.jpg,7
data/train/007.Parakeet_Auklet/30.jpg,7
data/train/007.Parakeet_Auklet/39.jpg,7
data/train/007.Parakeet_Auklet/38.jpg,7
data/train/007.Parakeet_Auklet/12.jpg,7
data/train/007.Parakeet_Auklet/18.jpg,7
data/train/007.Parakeet_Auklet/15.jpg,7
data/train/007.Parakeet_Auklet/1.jpg,7
data/train/007.Parakeet_Auklet/26.jpg,7
data/train/007.Parakeet_Auklet/20.jpg,7
data/train/007.Parakeet_Auklet/4.jpg,7
data/train/007.Parakeet_Auklet/16.jpg,7
data/train/007.Parakeet_Auklet/37.jpg,7
data/train/007.Parakeet_Auklet/2.jpg,7
data/train/007.Parakeet_Auklet/22.jpg,7
data/train/007.Parakeet_Auklet/5.jpg,7
data/train/007.Parakeet_Auklet/33.jpg,7
data/train/007.Parakeet_Auklet/24.jpg,7
data/train/007.Parakeet_Auklet/6.jpg,7
data/train/007.Parakeet_Auklet/42.jpg,7
data/train/007.Parakeet_Auklet/36.jpg,7
data/train/007.Parakeet_Auklet/21.jpg,7
data/train/007.Parakeet_Auklet/31.jpg,7
data/train/007.Parakeet_Auklet/41.jpg,7
data/train/007.Parakeet_Auklet/10.jpg,7
data/train/008.Rhinoceros_Auklet/17.jpg,8
data/train/008.Rhinoceros_Auklet/25.jpg,8
data/train/008.Rhinoceros_Auklet/3.jpg,8
data/train/008.Rhinoceros_Auklet/19.jpg,8
data/train/008.Rhinoceros_Auklet/8.jpg,8
data/train/008.Rhinoceros_Auklet/34.jpg,8
data/train/008.Rhinoceros_Auklet/7.jpg,8
data/train/008.Rhinoceros_Auklet/9.jpg,8
data/train/008.Rhinoceros_Auklet/29.jpg,8
data/train/008.Rhinoceros_Auklet/11.jpg,8
data/train/008.Rhinoceros_Auklet/28.jpg,8
data/train/008.Rhinoceros_Auklet/32.jpg,8
data/train/008.Rhinoceros_Auklet/13.jpg,8
data/train/008.Rhinoceros_Auklet/14.jpg,8
data/train/008.Rhinoceros_Auklet/35.jpg,8
data/train/008.Rhinoceros_Auklet/27.jpg,8
data/train/008.Rhinoceros_Auklet/23.jpg,8
data/train/008.Rhinoceros_Auklet/30.jpg,8
data/train/008.Rhinoceros_Auklet/38.jpg,8
data/train/008.Rhinoceros_Auklet/12.jpg,8
data/train/008.Rhinoceros_Auklet/18.jpg,8
data/train/008.Rhinoceros_Auklet/15.jpg,8
data/train/008.Rhinoceros_Auklet/1.jpg,8
data/train/008.Rhinoceros_Auklet/26.jpg,8
data/train/008.Rhinoceros_Auklet/20.jpg,8
data/train/008.Rhinoceros_Auklet/4.jpg,8
data/train/008.Rhinoceros_Auklet/16.jpg,8
data/train/008.Rhinoceros_Auklet/37.jpg,8
data/train/008.Rhinoceros_Auklet/2.jpg,8
data/train/008.Rhinoceros_Auklet/22.jpg,8
data/train/008.Rhinoceros_Auklet/5.jpg,8
data/train/008.Rhinoceros_Auklet/33.jpg,8
data/train/008.Rhinoceros_Auklet/24.jpg,8
data/train/008.Rhinoceros_Auklet/6.jpg,8
data/train/008.Rhinoceros_Auklet/36.jpg,8
data/train/008.Rhinoceros_Auklet/21.jpg,8
data/train/008.Rhinoceros_Auklet/31.jpg,8
data/train/008.Rhinoceros_Auklet/10.jpg,8
data/train/009.Brewer_Blackbird/17.jpg,9
data/train/009.Brewer_Blackbird/25.jpg,9
data/train/009.Brewer_Blackbird/3.jpg,9
data/train/009.Brewer_Blackbird/19.jpg,9
data/train/009.Brewer_Blackbird/8.jpg,9
data/train/009.Brewer_Blackbird/34.jpg,9
data/train/009.Brewer_Blackbird/7.jpg,9
data/train/009.Brewer_Blackbird/9.jpg,9
data/train/009.Brewer_Blackbird/29.jpg,9
data/train/009.Brewer_Blackbird/11.jpg,9
data/train/009.Brewer_Blackbird/40.jpg,9
data/train/009.Brewer_Blackbird/28.jpg,9
data/train/009.Brewer_Blackbird/32.jpg,9
data/train/009.Brewer_Blackbird/13.jpg,9
data/train/009.Brewer_Blackbird/14.jpg,9
data/train/009.Brewer_Blackbird/35.jpg,9
data/train/009.Brewer_Blackbird/27.jpg,9
data/train/009.Brewer_Blackbird/23.jpg,9
data/train/009.Brewer_Blackbird/30.jpg,9
data/train/009.Brewer_Blackbird/39.jpg,9
data/train/009.Brewer_Blackbird/38.jpg,9
data/train/009.Brewer_Blackbird/12.jpg,9
data/train/009.Brewer_Blackbird/18.jpg,9
data/train/009.Brewer_Blackbird/15.jpg,9
data/train/009.Brewer_Blackbird/1.jpg,9
data/train/009.Brewer_Blackbird/26.jpg,9
data/train/009.Brewer_Blackbird/20.jpg,9
data/train/009.Brewer_Blackbird/4.jpg,9
data/train/009.Brewer_Blackbird/44.jpg,9
data/train/009.Brewer_Blackbird/16.jpg,9
data/train/009.Brewer_Blackbird/45.jpg,9
data/train/009.Brewer_Blackbird/37.jpg,9
data/train/009.Brewer_Blackbird/2.jpg,9
data/train/009.Brewer_Blackbird/46.jpg,9
data/train/009.Brewer_Blackbird/22.jpg,9
data/train/009.Brewer_Blackbird/5.jpg,9
data/train/009.Brewer_Blackbird/33.jpg,9
data/train/009.Brewer_Blackbird/24.jpg,9
data/train/009.Brewer_Blackbird/6.jpg,9
data/train/009.Brewer_Blackbird/42.jpg,9
data/train/009.Brewer_Blackbird/36.jpg,9
data/train/009.Brewer_Blackbird/21.jpg,9
data/train/009.Brewer_Blackbird/31.jpg,9
data/train/009.Brewer_Blackbird/41.jpg,9
data/train/009.Brewer_Blackbird/10.jpg,9
data/train/009.Brewer_Blackbird/43.jpg,9
data/train/009.Brewer_Blackbird/47.jpg,9
data/train/010.Red_winged_Blackbird/17.jpg,10
data/train/010.Red_winged_Blackbird/25.jpg,10
data/train/010.Red_winged_Blackbird/3.jpg,10
data/train/010.Red_winged_Blackbird/19.jpg,10
data/train/010.Red_winged_Blackbird/8.jpg,10
data/train/010.Red_winged_Blackbird/34.jpg,10
data/train/010.Red_winged_Blackbird/7.jpg,10
data/train/010.Red_winged_Blackbird/9.jpg,10
data/train/010.Red_winged_Blackbird/29.jpg,10
data/train/010.Red_winged_Blackbird/11.jpg,10
data/train/010.Red_winged_Blackbird/40.jpg,10
data/train/010.Red_winged_Blackbird/28.jpg,10
data/train/010.Red_winged_Blackbird/32.jpg,10
data/train/010.Red_winged_Blackbird/13.jpg,10
data/train/010.Red_winged_Blackbird/14.jpg,10
data/train/010.Red_winged_Blackbird/35.jpg,10
data/train/010.Red_winged_Blackbird/27.jpg,10
data/train/010.Red_winged_Blackbird/23.jpg,10
data/train/010.Red_winged_Blackbird/30.jpg,10
data/train/010.Red_winged_Blackbird/39.jpg,10
data/train/010.Red_winged_Blackbird/38.jpg,10
data/train/010.Red_winged_Blackbird/12.jpg,10
data/train/010.Red_winged_Blackbird/18.jpg,10
data/train/010.Red_winged_Blackbird/15.jpg,10
data/train/010.Red_winged_Blackbird/1.jpg,10
data/train/010.Red_winged_Blackbird/26.jpg,10
data/train/010.Red_winged_Blackbird/20.jpg,10
data/train/010.Red_winged_Blackbird/4.jpg,10
data/train/010.Red_winged_Blackbird/44.jpg,10
data/train/010.Red_winged_Blackbird/16.jpg,10
data/train/010.Red_winged_Blackbird/45.jpg,10
data/train/010.Red_winged_Blackbird/37.jpg,10
data/train/010.Red_winged_Blackbird/2.jpg,10
data/train/010.Red_winged_Blackbird/46.jpg,10
data/train/010.Red_winged_Blackbird/22.jpg,10
data/train/010.Red_winged_Blackbird/5.jpg,10
data/train/010.Red_winged_Blackbird/33.jpg,10
data/train/010.Red_winged_Blackbird/24.jpg,10
data/train/010.Red_winged_Blackbird/6.jpg,10
data/train/010.Red_winged_Blackbird/42.jpg,10
data/train/010.Red_winged_Blackbird/36.jpg,10
data/train/010.Red_winged_Blackbird/21.jpg,10
data/train/010.Red_winged_Blackbird/31.jpg,10
data/train/010.Red_winged_Blackbird/41.jpg,10
data/train/010.Red_winged_Blackbird/48.jpg,10
data/train/010.Red_winged_Blackbird/10.jpg,10
data/train/010.Red_winged_Blackbird/43.jpg,10
data/train/010.Red_winged_Blackbird/47.jpg,10
data/train/011.Rusty_Blackbird/17.jpg,11
data/train/011.Rusty_Blackbird/25.jpg,11
data/train/011.Rusty_Blackbird/3.jpg,11
data/train/011.Rusty_Blackbird/19.jpg,11
data/train/011.Rusty_Blackbird/8.jpg,11
data/train/011.Rusty_Blackbird/34.jpg,11
data/train/011.Rusty_Blackbird/7.jpg,11
data/train/011.Rusty_Blackbird/9.jpg,11
data/train/011.Rusty_Blackbird/29.jpg,11
data/train/011.Rusty_Blackbird/11.jpg,11
data/train/011.Rusty_Blackbird/40.jpg,11
data/train/011.Rusty_Blackbird/28.jpg,11
data/train/011.Rusty_Blackbird/32.jpg,11
data/train/011.Rusty_Blackbird/13.jpg,11
data/train/011.Rusty_Blackbird/14.jpg,11
data/train/011.Rusty_Blackbird/35.jpg,11
data/train/011.Rusty_Blackbird/27.jpg,11
data/train/011.Rusty_Blackbird/23.jpg,11
data/train/011.Rusty_Blackbird/30.jpg,11
data/train/011.Rusty_Blackbird/39.jpg,11
data/train/011.Rusty_Blackbird/38.jpg,11
data/train/011.Rusty_Blackbird/12.jpg,11
data/train/011.Rusty_Blackbird/18.jpg,11
data/train/011.Rusty_Blackbird/15.jpg,11
data/train/011.Rusty_Blackbird/1.jpg,11
data/train/011.Rusty_Blackbird/26.jpg,11
data/train/011.Rusty_Blackbird/20.jpg,11
data/train/011.Rusty_Blackbird/4.jpg,11
data/train/011.Rusty_Blackbird/44.jpg,11
data/train/011.Rusty_Blackbird/16.jpg,11
data/train/011.Rusty_Blackbird/45.jpg,11
data/train/011.Rusty_Blackbird/37.jpg,11
data/train/011.Rusty_Blackbird/2.jpg,11
data/train/011.Rusty_Blackbird/46.jpg,11
data/train/011.Rusty_Blackbird/22.jpg,11
data/train/011.Rusty_Blackbird/5.jpg,11
data/train/011.Rusty_Blackbird/33.jpg,11
data/train/011.Rusty_Blackbird/24.jpg,11
data/train/011.Rusty_Blackbird/6.jpg,11
data/train/011.Rusty_Blackbird/42.jpg,11
data/train/011.Rusty_Blackbird/36.jpg,11
data/train/011.Rusty_Blackbird/21.jpg,11
data/train/011.Rusty_Blackbird/31.jpg,11
data/train/011.Rusty_Blackbird/41.jpg,11
data/train/011.Rusty_Blackbird/48.jpg,11
data/train/011.Rusty_Blackbird/10.jpg,11
data/train/011.Rusty_Blackbird/43.jpg,11
data/train/011.Rusty_Blackbird/47.jpg,11
data/train/012.Yellow_headed_Blackbird/17.jpg,12
data/train/012.Yellow_headed_Blackbird/25.jpg,12
data/train/012.Yellow_headed_Blackbird/3.jpg,12
data/train/012.Yellow_headed_Blackbird/19.jpg,12
data/train/012.Yellow_headed_Blackbird/8.jpg,12
data/train/012.Yellow_headed_Blackbird/34.jpg,12
data/train/012.Yellow_headed_Blackbird/7.jpg,12
data/train/012.Yellow_headed_Blackbird/9.jpg,12
data/train/012.Yellow_headed_Blackbird/29.jpg,12
data/train/012.Yellow_headed_Blackbird/11.jpg,12
data/train/012.Yellow_headed_Blackbird/40.jpg,12
data/train/012.Yellow_headed_Blackbird/28.jpg,12
data/train/012.Yellow_headed_Blackbird/32.jpg,12
data/train/012.Yellow_headed_Blackbird/13.jpg,12
data/train/012.Yellow_headed_Blackbird/14.jpg,12
data/train/012.Yellow_headed_Blackbird/35.jpg,12
data/train/012.Yellow_headed_Blackbird/27.jpg,12
data/train/012.Yellow_headed_Blackbird/23.jpg,12
data/train/012.Yellow_headed_Blackbird/30.jpg,12
data/train/012.Yellow_headed_Blackbird/39.jpg,12
data/train/012.Yellow_headed_Blackbird/38.jpg,12
data/train/012.Yellow_headed_Blackbird/12.jpg,12
data/train/012.Yellow_headed_Blackbird/18.jpg,12
data/train/012.Yellow_headed_Blackbird/15.jpg,12
data/train/012.Yellow_headed_Blackbird/1.jpg,12
data/train/012.Yellow_headed_Blackbird/26.jpg,12
data/train/012.Yellow_headed_Blackbird/20.jpg,12
data/train/012.Yellow_headed_Blackbird/4.jpg,12
data/train/012.Yellow_headed_Blackbird/44.jpg,12
data/train/012.Yellow_headed_Blackbird/16.jpg,12
data/train/012.Yellow_headed_Blackbird/37.jpg,12
data/train/012.Yellow_headed_Blackbird/2.jpg,12
data/train/012.Yellow_headed_Blackbird/22.jpg,12
data/train/012.Yellow_headed_Blackbird/5.jpg,12
data/train/012.Yellow_headed_Blackbird/33.jpg,12
data/train/012.Yellow_headed_Blackbird/24.jpg,12
data/train/012.Yellow_headed_Blackbird/6.jpg,12
data/train/012.Yellow_headed_Blackbird/42.jpg,12
data/train/012.Yellow_headed_Blackbird/36.jpg,12
data/train/012.Yellow_headed_Blackbird/21.jpg,12
data/train/012.Yellow_headed_Blackbird/31.jpg,12
data/train/012.Yellow_headed_Blackbird/41.jpg,12
data/train/012.Yellow_headed_Blackbird/10.jpg,12
data/train/012.Yellow_headed_Blackbird/43.jpg,12
data/train/013.Bobolink/17.jpg,13
data/train/013.Bobolink/25.jpg,13
data/train/013.Bobolink/3.jpg,13
data/train/013.Bobolink/19.jpg,13
data/train/013.Bobolink/8.jpg,13
data/train/013.Bobolink/34.jpg,13
data/train/013.Bobolink/7.jpg,13
data/train/013.Bobolink/9.jpg,13
data/train/013.Bobolink/29.jpg,13
data/train/013.Bobolink/11.jpg,13
data/train/013.Bobolink/40.jpg,13
data/train/013.Bobolink/28.jpg,13
data/train/013.Bobolink/32.jpg,13
data/train/013.Bobolink/13.jpg,13
data/train/013.Bobolink/14.jpg,13
data/train/013.Bobolink/35.jpg,13
data/train/013.Bobolink/27.jpg,13
data/train/013.Bobolink/23.jpg,13
data/train/013.Bobolink/30.jpg,13
data/train/013.Bobolink/39.jpg,13
data/train/013.Bobolink/38.jpg,13
data/train/013.Bobolink/12.jpg,13
data/train/013.Bobolink/18.jpg,13
data/train/013.Bobolink/15.jpg,13
data/train/013.Bobolink/1.jpg,13
data/train/013.Bobolink/26.jpg,13
data/train/013.Bobolink/20.jpg,13
data/train/013.Bobolink/4.jpg,13
data/train/013.Bobolink/44.jpg,13
data/train/013.Bobolink/16.jpg,13
data/train/013.Bobolink/45.jpg,13
data/train/013.Bobolink/37.jpg,13
data/train/013.Bobolink/2.jpg,13
data/train/013.Bobolink/46.jpg,13
data/train/013.Bobolink/22.jpg,13
data/train/013.Bobolink/5.jpg,13
data/train/013.Bobolink/33.jpg,13
data/train/013.Bobolink/24.jpg,13
data/train/013.Bobolink/6.jpg,13
data/train/013.Bobolink/42.jpg,13
data/train/013.Bobolink/36.jpg,13
data/train/013.Bobolink/21.jpg,13
data/train/013.Bobolink/31.jpg,13
data/train/013.Bobolink/41.jpg,13
